,Res_Total,Load Total,Hydro Total,Date,sum_imports,sum_exports
2964,1485.0,6040.0,86.0,2021-03-22 22:00:00+01:00,1382.0,347.0
2965,1405.0,5659.0,86.0,2021-03-22 23:00:00+01:00,1322.0,347.0
2966,1355.0,5233.0,0.0,2021-03-23 00:00:00+01:00,1217.0,357.0
2967,1200.0,4365.0,0.0,2021-03-23 01:00:00+01:00,497.0,357.0
2968,1240.0,4315.0,0.0,2021-03-23 02:00:00+01:00,497.0,347.0
2969,1290.0,4203.0,0.0,2021-03-23 04:00:00+01:00,492.0,357.0
2970,1470.0,4284.5,0.0,2021-03-23 05:00:00+01:00,527.0,347.0
2971,1555.0,4607.0,0.0,2021-03-23 06:00:00+01:00,782.0,347.0
2972,1780.0,5252.5,26.0,2021-03-23 07:00:00+01:00,1212.0,347.0
2973,2115.0,5996.0,56.0,2021-03-23 08:00:00+01:00,1267.0,347.0
2974,2440.0,6502.5,46.0,2021-03-23 09:00:00+01:00,1222.0,347.0
2975,2720.0,6825.0,46.0,2021-03-23 10:00:00+01:00,1277.0,357.0
2976,2920.0,6984.5,44.0,2021-03-23 11:00:00+01:00,1277.0,367.0
2977,3045.0,7052.5,44.0,2021-03-23 12:00:00+01:00,1192.0,377.0
2978,3135.0,6994.5,68.0,2021-03-23 13:00:00+01:00,1267.0,387.0
2979,3130.0,6691.5,68.0,2021-03-23 14:00:00+01:00,1237.0,397.0
2980,3035.0,6608.5,146.0,2021-03-23 15:00:00+01:00,1267.0,397.0
2981,2845.0,6449.5,30.0,2021-03-23 16:00:00+01:00,1127.0,397.0
2982,2615.0,6305.0,80.0,2021-03-23 17:00:00+01:00,1207.0,397.0
2983,2455.0,6674.0,245.0,2021-03-23 18:00:00+01:00,1212.0,397.0
2984,2390.0,7093.5,400.0,2021-03-23 19:00:00+01:00,1352.0,387.0
2985,2350.0,7147.5,515.0,2021-03-23 20:00:00+01:00,1222.0,387.0
2986,2280.0,6868.0,506.0,2021-03-23 21:00:00+01:00,1277.0,377.0
2987,2170.0,6243.0,455.0,2021-03-23 22:00:00+01:00,1342.0,367.0
2988,2070.0,5828.0,226.0,2021-03-23 23:00:00+01:00,1222.0,357.0
2989,1980.0,5409.0,26.0,2021-03-24 00:00:00+01:00,1192.0,347.0
2990,2000.0,4642.0,100.0,2021-03-24 01:00:00+01:00,537.0,362.0
2991,1900.0,4579.5,100.0,2021-03-24 02:00:00+01:00,542.0,347.0
2992,1790.0,4441.0,100.0,2021-03-24 04:00:00+01:00,507.0,357.0
2993,1580.0,4487.5,180.0,2021-03-24 05:00:00+01:00,517.0,347.0
2994,1460.0,4848.0,206.0,2021-03-24 06:00:00+01:00,747.0,347.0
2995,1570.0,5612.5,266.0,2021-03-24 07:00:00+01:00,1187.0,347.0
2996,1935.0,6467.0,594.0,2021-03-24 08:00:00+01:00,1232.0,347.0
2997,2440.0,6972.0,624.0,2021-03-24 09:00:00+01:00,1177.0,347.0
2998,2900.0,7186.0,624.0,2021-03-24 10:00:00+01:00,1137.0,347.0
2999,3215.0,7238.5,332.0,2021-03-24 11:00:00+01:00,1182.0,347.0
3000,3415.0,7230.5,220.0,2021-03-24 12:00:00+01:00,1162.0,347.0
3001,3495.0,7097.0,220.0,2021-03-24 13:00:00+01:00,1217.0,347.0
3002,3390.0,6783.0,296.0,2021-03-24 14:00:00+01:00,1187.0,347.0
3003,3155.0,6655.0,180.0,2021-03-24 15:00:00+01:00,1207.0,357.0
3004,2720.0,6468.0,180.0,2021-03-24 16:00:00+01:00,1157.0,352.0
3005,2190.0,6290.5,602.0,2021-03-24 17:00:00+01:00,1117.0,347.0
3006,1780.0,6767.0,757.0,2021-03-24 18:00:00+01:00,1102.0,347.0
3007,1650.0,7363.0,837.0,2021-03-24 19:00:00+01:00,1177.0,347.0
3008,1655.0,7341.5,863.0,2021-03-24 20:00:00+01:00,1147.0,347.0
3009,1670.0,7008.5,733.0,2021-03-24 21:00:00+01:00,1152.0,347.0
3010,1650.0,6364.0,498.0,2021-03-24 22:00:00+01:00,1192.0,347.0
3011,1615.0,5976.0,498.0,2021-03-24 23:00:00+01:00,1112.0,347.0
3012,1530.0,5554.5,100.0,2021-03-25 00:00:00+01:00,1067.0,347.0
3013,1480.0,4980.5,100.0,2021-03-25 01:00:00+01:00,507.0,357.0
3014,1420.0,4840.5,100.0,2021-03-25 02:00:00+01:00,502.0,347.0
3015,1370.0,4677.0,100.0,2021-03-25 04:00:00+01:00,477.0,357.0
3016,1340.0,4563.0,180.0,2021-03-25 05:00:00+01:00,467.0,347.0
3017,1355.0,4651.5,206.0,2021-03-25 06:00:00+01:00,757.0,347.0
3018,1595.0,5140.5,398.0,2021-03-25 07:00:00+01:00,1142.0,347.0
3019,2090.0,5775.0,472.0,2021-03-25 08:00:00+01:00,1102.0,347.0
3020,2635.0,6236.0,488.0,2021-03-25 09:00:00+01:00,1067.0,347.0
3021,3045.0,6588.5,468.0,2021-03-25 10:00:00+01:00,997.0,347.0
3022,3200.0,6817.5,394.0,2021-03-25 11:00:00+01:00,1012.0,347.0
3023,3180.0,7094.5,220.0,2021-03-25 12:00:00+01:00,987.0,347.0
3024,3045.0,7026.0,220.0,2021-03-25 13:00:00+01:00,1057.0,347.0
3025,2740.0,6435.0,296.0,2021-03-25 14:00:00+01:00,1017.0,347.0
3026,2365.0,6200.5,180.0,2021-03-25 15:00:00+01:00,1047.0,347.0
3027,1910.0,6050.0,215.0,2021-03-25 16:00:00+01:00,1002.0,347.0
3028,1440.0,5870.0,375.0,2021-03-25 17:00:00+01:00,962.0,347.0
3029,1130.0,6276.0,667.0,2021-03-25 18:00:00+01:00,987.0,347.0
3030,1010.0,6860.5,947.0,2021-03-25 19:00:00+01:00,1072.0,347.0
3031,935.0,6891.0,988.0,2021-03-25 20:00:00+01:00,1052.0,347.0
3032,880.0,6551.0,813.0,2021-03-25 21:00:00+01:00,1057.0,347.0
3033,840.0,6059.5,533.0,2021-03-25 22:00:00+01:00,1017.0,347.0
3034,790.0,5699.0,498.0,2021-03-25 23:00:00+01:00,927.0,347.0
3035,750.0,5281.5,100.0,2021-03-26 00:00:00+01:00,947.0,347.0
3036,610.0,4604.0,100.0,2021-03-26 01:00:00+01:00,467.0,357.0
3037,570.0,4557.0,100.0,2021-03-26 02:00:00+01:00,467.0,357.0
3038,545.0,4389.5,100.0,2021-03-26 04:00:00+01:00,452.0,357.0
3039,525.0,4461.5,180.0,2021-03-26 05:00:00+01:00,497.0,357.0
3040,540.0,4837.0,206.0,2021-03-26 06:00:00+01:00,727.0,347.0
3041,820.0,5558.5,266.0,2021-03-26 07:00:00+01:00,1022.0,347.0
3042,1330.0,6381.5,340.0,2021-03-26 08:00:00+01:00,1017.0,357.0
3043,1895.0,6849.5,356.0,2021-03-26 09:00:00+01:00,1007.0,357.0
3044,2330.0,7034.0,356.0,2021-03-26 10:00:00+01:00,917.0,347.0
3045,2590.0,7111.5,294.0,2021-03-26 11:00:00+01:00,927.0,347.0
3046,2655.0,7110.5,220.0,2021-03-26 12:00:00+01:00,947.0,347.0
3047,2590.0,7034.5,220.0,2021-03-26 13:00:00+01:00,1062.0,347.0
3048,2340.0,6629.5,206.0,2021-03-26 14:00:00+01:00,1027.0,347.0
3049,1970.0,6474.0,218.0,2021-03-26 15:00:00+01:00,1047.0,347.0
3050,1515.0,6286.5,218.0,2021-03-26 16:00:00+01:00,1072.0,347.0
3051,1025.0,6096.5,403.0,2021-03-26 17:00:00+01:00,987.0,357.0
3052,700.0,6551.0,644.0,2021-03-26 18:00:00+01:00,987.0,347.0
3053,625.0,7153.5,885.0,2021-03-26 19:00:00+01:00,1052.0,347.0
3054,605.0,7107.5,926.0,2021-03-26 20:00:00+01:00,1077.0,357.0
3055,585.0,6804.5,813.0,2021-03-26 21:00:00+01:00,1092.0,357.0
3056,555.0,6299.0,523.0,2021-03-26 22:00:00+01:00,1052.0,357.0
3057,545.0,5899.0,482.0,2021-03-26 23:00:00+01:00,1007.0,357.0
3058,515.0,5478.5,100.0,2021-03-27 00:00:00+01:00,1007.0,347.0
3059,455.0,4866.5,100.0,2021-03-27 01:00:00+01:00,467.0,357.0
3060,435.0,4760.0,180.0,2021-03-27 02:00:00+01:00,467.0,357.0
3061,415.0,4589.5,180.0,2021-03-27 04:00:00+01:00,467.0,357.0
3062,390.0,4503.5,206.0,2021-03-27 05:00:00+01:00,517.0,357.0
3063,420.0,4596.5,206.0,2021-03-27 06:00:00+01:00,767.0,347.0
3064,705.0,4806.0,266.0,2021-03-27 07:00:00+01:00,1042.0,347.0
3065,1235.0,5333.0,366.0,2021-03-27 08:00:00+01:00,1012.0,347.0
3066,1810.0,5843.0,340.0,2021-03-27 09:00:00+01:00,947.0,347.0
3067,2260.0,6165.5,340.0,2021-03-27 10:00:00+01:00,917.0,347.0
3068,2535.0,6333.5,280.0,2021-03-27 11:00:00+01:00,887.0,347.0
3069,2650.0,6404.5,206.0,2021-03-27 12:00:00+01:00,937.0,347.0
3070,2605.0,6355.5,296.0,2021-03-27 13:00:00+01:00,1012.0,347.0
3071,2395.0,6022.0,206.0,2021-03-27 14:00:00+01:00,987.0,347.0
3072,2025.0,5901.5,241.0,2021-03-27 15:00:00+01:00,1002.0,347.0
3073,1515.0,5709.5,215.0,2021-03-27 16:00:00+01:00,1017.0,347.0
3074,985.0,5514.5,256.0,2021-03-27 17:00:00+01:00,1037.0,422.0
3075,665.0,5891.5,617.0,2021-03-27 18:00:00+01:00,1057.0,347.0
3076,615.0,6560.0,787.0,2021-03-27 19:00:00+01:00,1132.0,347.0
3077,610.0,6679.5,884.0,2021-03-27 20:00:00+01:00,1132.0,347.0
3078,610.0,6416.0,884.0,2021-03-27 21:00:00+01:00,1152.0,347.0
3079,605.0,5916.5,488.0,2021-03-27 22:00:00+01:00,1097.0,347.0
3080,595.0,5522.0,482.0,2021-03-27 23:00:00+01:00,1027.0,347.0
3081,595.0,5100.5,126.0,2021-03-28 00:00:00+01:00,1092.0,347.0
3082,540.0,4570.0,0.0,2021-03-28 01:00:00+01:00,487.0,347.0
3083,530.0,4450.0,0.0,2021-03-28 03:00:00+02:00,482.0,347.0
3084,510.0,4190.0,0.0,2021-03-28 04:00:00+02:00,487.0,347.0
3085,490.0,4185.0,26.0,2021-03-28 05:00:00+02:00,517.0,347.0
3086,470.0,4205.0,26.0,2021-03-28 06:00:00+02:00,522.0,347.0
3087,490.0,4335.0,26.0,2021-03-28 07:00:00+02:00,802.0,347.0
3088,740.0,4710.0,26.0,2021-03-28 08:00:00+02:00,1077.0,347.0
3089,1195.0,5120.0,0.0,2021-03-28 09:00:00+02:00,1072.0,347.0
3090,1710.0,5490.0,0.0,2021-03-28 10:00:00+02:00,1047.0,347.0
3091,2125.0,5805.0,0.0,2021-03-28 11:00:00+02:00,1027.0,347.0
3092,2375.0,5890.0,26.0,2021-03-28 12:00:00+02:00,1027.0,347.0
3093,2490.0,5760.0,26.0,2021-03-28 13:00:00+02:00,1032.0,347.0
3094,2440.0,5330.0,26.0,2021-03-28 14:00:00+02:00,1112.0,347.0
3095,2225.0,5145.0,40.0,2021-03-28 15:00:00+02:00,1117.0,347.0
3096,1855.0,4960.0,14.0,2021-03-28 16:00:00+02:00,1117.0,347.0
3097,1390.0,4850.0,329.0,2021-03-28 17:00:00+02:00,1127.0,347.0
3098,880.0,5145.0,379.0,2021-03-28 18:00:00+02:00,1127.0,442.0
3099,550.0,5645.0,637.0,2021-03-28 19:00:00+02:00,1132.0,347.0
3100,465.0,6180.0,718.0,2021-03-28 20:00:00+02:00,1177.0,347.0
3101,455.0,6130.0,246.0,2021-03-28 21:00:00+02:00,1127.0,347.0
3102,450.0,5680.0,46.0,2021-03-28 22:00:00+02:00,1167.0,347.0
3103,465.0,5265.0,26.0,2021-03-28 23:00:00+02:00,1172.0,347.0
3104,485.0,4850.0,26.0,2021-03-29 00:00:00+02:00,1132.0,347.0
3105,520.0,4380.0,0.0,2021-03-29 01:00:00+02:00,1167.0,347.0
3106,560.0,4303.0,0.0,2021-03-29 02:00:00+02:00,487.0,347.0
3107,610.0,4179.5,0.0,2021-03-29 03:00:00+02:00,482.0,347.0
3108,650.0,4138.0,0.0,2021-03-29 04:00:00+02:00,492.0,347.0
3109,700.0,4271.5,26.0,2021-03-29 05:00:00+02:00,517.0,347.0
3110,740.0,4631.5,26.0,2021-03-29 06:00:00+02:00,527.0,347.0
3111,795.0,5146.5,266.0,2021-03-29 07:00:00+02:00,812.0,347.0
3112,1065.0,5683.0,316.0,2021-03-29 08:00:00+02:00,1087.0,347.0
3113,1545.0,6034.5,533.0,2021-03-29 09:00:00+02:00,1072.0,347.0
3114,2085.0,6165.0,422.0,2021-03-29 10:00:00+02:00,1047.0,347.0
3115,2515.0,6167.0,244.0,2021-03-29 11:00:00+02:00,1032.0,347.0
3116,2700.0,6188.5,40.0,2021-03-29 12:00:00+02:00,1027.0,347.0
3117,2720.0,6141.0,40.0,2021-03-29 13:00:00+02:00,1037.0,347.0
3118,2635.0,5898.0,26.0,2021-03-29 14:00:00+02:00,1112.0,347.0
3119,2425.0,5786.0,64.0,2021-03-29 15:00:00+02:00,1127.0,347.0
3120,2095.0,5538.5,73.0,2021-03-29 16:00:00+02:00,1122.0,347.0
3121,1655.0,5297.5,313.0,2021-03-29 17:00:00+02:00,1132.0,347.0
3122,1180.0,5450.5,589.0,2021-03-29 18:00:00+02:00,1137.0,442.0
3123,895.0,6242.0,864.0,2021-03-29 19:00:00+02:00,1137.0,347.0
3124,815.0,6585.0,871.0,2021-03-29 20:00:00+02:00,1177.0,347.0
3125,815.0,6461.0,813.0,2021-03-29 21:00:00+02:00,1127.0,347.0
3126,845.0,5806.0,382.0,2021-03-29 22:00:00+02:00,1167.0,347.0
3127,860.0,5437.0,186.0,2021-03-29 23:00:00+02:00,1172.0,347.0
3128,925.0,5008.5,26.0,2021-03-30 00:00:00+02:00,1137.0,347.0
3129,1120.0,4285.0,0.0,2021-03-30 01:00:00+02:00,542.0,347.0
3130,1170.0,4200.0,0.0,2021-03-30 02:00:00+02:00,547.0,347.0
3131,1230.0,4070.0,0.0,2021-03-30 03:00:00+02:00,547.0,347.0
3132,1310.0,4030.0,60.0,2021-03-30 04:00:00+02:00,547.0,347.0
3133,1420.0,4150.0,86.0,2021-03-30 05:00:00+02:00,592.0,347.0
3134,1510.0,4490.0,86.0,2021-03-30 06:00:00+02:00,932.0,347.0
3135,1630.0,4950.0,166.0,2021-03-30 07:00:00+02:00,1327.0,347.0
3136,1925.0,5460.0,256.0,2021-03-30 08:00:00+02:00,1307.0,347.0
3137,2445.0,5840.0,262.0,2021-03-30 09:00:00+02:00,1267.0,347.0
3138,3030.0,6035.0,262.0,2021-03-30 10:00:00+02:00,1237.0,347.0
3139,3490.0,6150.0,144.0,2021-03-30 11:00:00+02:00,1237.0,362.0
3140,3765.0,6210.0,40.0,2021-03-30 12:00:00+02:00,1242.0,372.0
3141,3920.0,6190.0,40.0,2021-03-30 13:00:00+02:00,1247.0,377.0
3142,3925.0,5975.0,26.0,2021-03-30 14:00:00+02:00,1267.0,382.0
3143,3795.0,5855.0,26.0,2021-03-30 15:00:00+02:00,1297.0,387.0
3144,3510.0,5615.0,0.0,2021-03-30 16:00:00+02:00,1287.0,387.0
3145,3065.0,5380.0,435.0,2021-03-30 17:00:00+02:00,1267.0,402.0
3146,2545.0,5445.0,557.0,2021-03-30 18:00:00+02:00,1307.0,372.0
3147,2155.0,5990.0,798.0,2021-03-30 19:00:00+02:00,1352.0,357.0
3148,2045.0,6650.0,985.0,2021-03-30 20:00:00+02:00,1337.0,357.0
3149,2050.0,6560.0,915.0,2021-03-30 21:00:00+02:00,1337.0,357.0
3150,2120.0,5905.0,636.0,2021-03-30 22:00:00+02:00,1332.0,362.0
3151,2210.0,5535.0,86.0,2021-03-30 23:00:00+02:00,1322.0,372.0
3152,2295.0,5120.0,26.0,2021-03-31 00:00:00+02:00,1347.0,377.0
3153,1935.0,4386.0,0.0,2021-03-31 01:00:00+02:00,597.0,347.0
3154,2030.0,4282.0,0.0,2021-03-31 02:00:00+02:00,612.0,352.0
3155,2155.0,4144.0,100.0,2021-03-31 03:00:00+02:00,602.0,367.0
3156,2255.0,4109.5,100.0,2021-03-31 04:00:00+02:00,587.0,377.0
3157,2350.0,4229.0,126.0,2021-03-31 05:00:00+02:00,612.0,387.0
3158,2425.0,4578.0,206.0,2021-03-31 06:00:00+02:00,967.0,392.0
3159,2525.0,5068.0,316.0,2021-03-31 07:00:00+02:00,1272.0,397.0
3160,2830.0,5648.0,441.0,2021-03-31 08:00:00+02:00,1342.0,402.0
3161,3370.0,6084.5,331.0,2021-03-31 09:00:00+02:00,1272.0,412.0
3162,3985.0,6298.0,244.0,2021-03-31 10:00:00+02:00,1192.0,427.0
3163,4420.0,6400.0,74.0,2021-03-31 11:00:00+02:00,1167.0,437.0
3164,4640.0,6451.5,40.0,2021-03-31 12:00:00+02:00,1197.0,437.0
3165,4685.0,6401.0,130.0,2021-03-31 13:00:00+02:00,1202.0,437.0
3166,4610.0,6167.5,26.0,2021-03-31 14:00:00+02:00,1207.0,437.0
3167,4365.0,6005.5,64.0,2021-03-31 15:00:00+02:00,1202.0,437.0
3168,4015.0,5766.0,73.0,2021-03-31 16:00:00+02:00,1172.0,432.0
3169,3535.0,5517.5,73.0,2021-03-31 17:00:00+02:00,1162.0,427.0
3170,2965.0,5527.5,268.0,2021-03-31 18:00:00+02:00,1177.0,412.0
3171,2585.0,5915.5,336.0,2021-03-31 19:00:00+02:00,1212.0,402.0
3172,2455.0,6610.5,688.0,2021-03-31 20:00:00+02:00,1257.0,397.0
3173,2440.0,6472.0,640.0,2021-03-31 21:00:00+02:00,1207.0,397.0
3174,2445.0,5815.5,266.0,2021-03-31 22:00:00+02:00,1182.0,397.0
3175,2460.0,5402.0,186.0,2021-03-31 23:00:00+02:00,1192.0,397.0
3176,2450.0,4993.5,86.0,2021-04-01 00:00:00+02:00,1157.0,397.0
3177,2170.0,4330.0,0.0,2021-04-01 01:00:00+02:00,567.0,377.0
3178,2130.0,4245.0,0.0,2021-04-01 02:00:00+02:00,597.0,372.0
3179,2095.0,4122.0,100.0,2021-04-01 03:00:00+02:00,567.0,357.0
3180,2035.0,4072.5,100.0,2021-04-01 04:00:00+02:00,537.0,357.0
3181,1980.0,4181.0,126.0,2021-04-01 05:00:00+02:00,567.0,347.0
3182,1885.0,4528.5,206.0,2021-04-01 06:00:00+02:00,857.0,347.0
3183,1835.0,4966.5,316.0,2021-04-01 07:00:00+02:00,1127.0,347.0
3184,2025.0,5577.0,413.0,2021-04-01 08:00:00+02:00,1172.0,347.0
3185,2420.0,5927.5,303.0,2021-04-01 09:00:00+02:00,1122.0,347.0
3186,2890.0,6166.0,206.0,2021-04-01 10:00:00+02:00,1062.0,347.0
3187,3230.0,6265.0,154.0,2021-04-01 11:00:00+02:00,1062.0,347.0
3188,3385.0,6294.5,40.0,2021-04-01 12:00:00+02:00,1067.0,347.0
3189,3445.0,6219.0,130.0,2021-04-01 13:00:00+02:00,1052.0,357.0
3190,3405.0,5917.5,26.0,2021-04-01 14:00:00+02:00,1067.0,357.0
3191,3180.0,5705.0,26.0,2021-04-01 15:00:00+02:00,1047.0,357.0
3192,2770.0,5460.5,35.0,2021-04-01 16:00:00+02:00,1037.0,347.0
3193,2220.0,5279.5,35.0,2021-04-01 17:00:00+02:00,1022.0,357.0
3194,1535.0,5324.0,230.0,2021-04-01 18:00:00+02:00,1042.0,357.0
3195,1060.0,5707.0,511.0,2021-04-01 19:00:00+02:00,1062.0,357.0
3196,870.0,6391.0,581.0,2021-04-01 20:00:00+02:00,1117.0,347.0
3197,770.0,6309.0,541.0,2021-04-01 21:00:00+02:00,1082.0,357.0
3198,695.0,5689.5,391.0,2021-04-01 22:00:00+02:00,1052.0,357.0
3199,635.0,5311.0,186.0,2021-04-01 23:00:00+02:00,1052.0,347.0
3200,605.0,4895.5,86.0,2021-04-02 00:00:00+02:00,1007.0,347.0
3201,540.0,4520.5,30.0,2021-04-02 01:00:00+02:00,447.0,357.0
3202,540.0,4452.5,30.0,2021-04-02 02:00:00+02:00,492.0,357.0
3203,530.0,4315.5,30.0,2021-04-02 03:00:00+02:00,457.0,347.0
3204,545.0,4239.5,30.0,2021-04-02 04:00:00+02:00,442.0,347.0
3205,590.0,4389.5,56.0,2021-04-02 05:00:00+02:00,482.0,347.0
3206,625.0,4805.5,56.0,2021-04-02 06:00:00+02:00,737.0,347.0
3207,735.0,5146.0,211.0,2021-04-02 07:00:00+02:00,972.0,347.0
3208,1110.0,5632.0,548.0,2021-04-02 08:00:00+02:00,1087.0,347.0
3209,1660.0,6040.0,366.0,2021-04-02 09:00:00+02:00,1052.0,347.0
3210,2275.0,6194.5,306.0,2021-04-02 10:00:00+02:00,982.0,347.0
3211,2775.0,6279.5,244.0,2021-04-02 11:00:00+02:00,952.0,347.0
3212,3100.0,6249.5,220.0,2021-04-02 12:00:00+02:00,902.0,347.0
3213,3285.0,6208.0,230.0,2021-04-02 13:00:00+02:00,917.0,347.0
3214,3300.0,6027.0,126.0,2021-04-02 14:00:00+02:00,922.0,347.0
3215,3125.0,5788.5,164.0,2021-04-02 15:00:00+02:00,907.0,347.0
3216,2775.0,5544.0,173.0,2021-04-02 16:00:00+02:00,887.0,347.0
3217,2310.0,5368.5,173.0,2021-04-02 17:00:00+02:00,917.0,357.0
3218,1815.0,5467.5,138.0,2021-04-02 18:00:00+02:00,1057.0,412.0
3219,1495.0,5833.0,294.0,2021-04-02 19:00:00+02:00,1172.0,362.0
3220,1370.0,6478.0,626.0,2021-04-02 20:00:00+02:00,1177.0,347.0
3221,1305.0,6346.5,491.0,2021-04-02 21:00:00+02:00,1167.0,347.0
3222,1245.0,5702.5,316.0,2021-04-02 22:00:00+02:00,1142.0,347.0
3223,1215.0,5347.5,166.0,2021-04-02 23:00:00+02:00,1142.0,347.0
3224,1195.0,4928.5,26.0,2021-04-03 00:00:00+02:00,1107.0,347.0
3225,1115.0,4666.5,430.0,2021-04-03 01:00:00+02:00,487.0,347.0
3226,1105.0,4520.0,205.0,2021-04-03 02:00:00+02:00,527.0,347.0
3227,1080.0,4361.0,30.0,2021-04-03 03:00:00+02:00,502.0,347.0
3228,1065.0,4254.0,30.0,2021-04-03 04:00:00+02:00,487.0,347.0
3229,1045.0,4310.0,30.0,2021-04-03 05:00:00+02:00,542.0,347.0
3230,1025.0,4501.5,56.0,2021-04-03 06:00:00+02:00,837.0,347.0
3231,1045.0,4645.0,56.0,2021-04-03 07:00:00+02:00,1167.0,347.0
3232,1310.0,5062.5,110.0,2021-04-03 08:00:00+02:00,1207.0,347.0
3233,1790.0,5422.5,110.0,2021-04-03 09:00:00+02:00,1157.0,357.0
3234,2360.0,5733.0,116.0,2021-04-03 10:00:00+02:00,1082.0,347.0
3235,2895.0,5934.0,14.0,2021-04-03 11:00:00+02:00,992.0,347.0
3236,3300.0,6035.5,14.0,2021-04-03 12:00:00+02:00,912.0,347.0
3237,3560.0,6021.0,130.0,2021-04-03 13:00:00+02:00,922.0,347.0
3238,3680.0,5731.0,26.0,2021-04-03 14:00:00+02:00,927.0,347.0
3239,3565.0,5496.5,0.0,2021-04-03 15:00:00+02:00,897.0,347.0
3240,3255.0,5360.5,35.0,2021-04-03 16:00:00+02:00,897.0,347.0
3241,2795.0,5098.0,35.0,2021-04-03 17:00:00+02:00,917.0,402.0
3242,2265.0,5161.5,0.0,2021-04-03 18:00:00+02:00,1182.0,407.0
3243,1915.0,5597.5,160.0,2021-04-03 19:00:00+02:00,1337.0,357.0
3244,1770.0,6276.0,788.0,2021-04-03 20:00:00+02:00,1327.0,347.0
3245,1680.0,6182.5,758.0,2021-04-03 21:00:00+02:00,1327.0,347.0
3246,1615.0,5548.0,166.0,2021-04-03 22:00:00+02:00,1317.0,347.0
3247,1585.0,5153.5,26.0,2021-04-03 23:00:00+02:00,1322.0,347.0
3248,1595.0,4745.0,0.0,2021-04-04 00:00:00+02:00,1312.0,347.0
3249,1570.0,4169.0,15.0,2021-04-04 01:00:00+02:00,547.0,347.0
3250,1630.0,4032.0,15.0,2021-04-04 02:00:00+02:00,572.0,347.0
3251,1670.0,3899.5,15.0,2021-04-04 03:00:00+02:00,567.0,347.0
3252,1670.0,3823.5,15.0,2021-04-04 04:00:00+02:00,557.0,347.0
3253,1665.0,3865.5,15.0,2021-04-04 05:00:00+02:00,577.0,347.0
3254,1640.0,3917.0,41.0,2021-04-04 06:00:00+02:00,947.0,347.0
3255,1715.0,4024.0,41.0,2021-04-04 07:00:00+02:00,1362.0,347.0
3256,1985.0,4368.0,25.0,2021-04-04 08:00:00+02:00,1422.0,347.0
3257,2390.0,4791.5,41.0,2021-04-04 09:00:00+02:00,1377.0,357.0
3258,2840.0,5182.0,31.0,2021-04-04 10:00:00+02:00,1317.0,347.0
3259,3210.0,5513.0,29.0,2021-04-04 11:00:00+02:00,1242.0,357.0
3260,3420.0,5652.5,39.0,2021-04-04 12:00:00+02:00,1022.0,347.0
3261,3490.0,5586.0,130.0,2021-04-04 13:00:00+02:00,932.0,347.0
3262,3395.0,5170.0,26.0,2021-04-04 14:00:00+02:00,937.0,347.0
3263,3180.0,4896.0,0.0,2021-04-04 15:00:00+02:00,937.0,347.0
3264,2860.0,4723.5,35.0,2021-04-04 16:00:00+02:00,937.0,347.0
3265,2500.0,4654.5,35.0,2021-04-04 17:00:00+02:00,997.0,377.0
3266,2150.0,4741.0,0.0,2021-04-04 18:00:00+02:00,1157.0,407.0
3267,1925.0,5215.0,275.0,2021-04-04 19:00:00+02:00,1487.0,357.0
3268,1860.0,5809.5,783.0,2021-04-04 20:00:00+02:00,1462.0,347.0
3269,1825.0,5808.0,723.0,2021-04-04 21:00:00+02:00,1482.0,347.0
3270,1805.0,5308.0,396.0,2021-04-04 22:00:00+02:00,1497.0,347.0
3271,1795.0,4881.5,86.0,2021-04-04 23:00:00+02:00,1502.0,347.0
3272,1755.0,4462.5,30.0,2021-04-05 00:00:00+02:00,1427.0,347.0
3273,1355.0,3948.0,0.0,2021-04-05 01:00:00+02:00,557.0,347.0
3274,1290.0,3843.0,0.0,2021-04-05 02:00:00+02:00,572.0,347.0
3275,1200.0,3733.0,0.0,2021-04-05 03:00:00+02:00,527.0,347.0
3276,1135.0,3714.0,0.0,2021-04-05 04:00:00+02:00,527.0,347.0
3277,1075.0,3841.0,0.0,2021-04-05 05:00:00+02:00,537.0,347.0
3278,1005.0,4234.0,26.0,2021-04-05 06:00:00+02:00,902.0,347.0
3279,1010.0,4784.5,26.0,2021-04-05 07:00:00+02:00,1267.0,347.0
3280,1155.0,5359.0,90.0,2021-04-05 08:00:00+02:00,1262.0,347.0
3281,1415.0,5659.0,106.0,2021-04-05 09:00:00+02:00,1207.0,347.0
3282,1705.0,5780.0,106.0,2021-04-05 10:00:00+02:00,1252.0,347.0
3283,1940.0,5836.0,79.0,2021-04-05 11:00:00+02:00,1072.0,347.0
3284,2095.0,5906.5,104.0,2021-04-05 12:00:00+02:00,1007.0,347.0
3285,2125.0,5875.0,180.0,2021-04-05 13:00:00+02:00,902.0,347.0
3286,2050.0,5633.5,76.0,2021-04-05 14:00:00+02:00,997.0,347.0
3287,1885.0,5475.0,38.0,2021-04-05 15:00:00+02:00,997.0,347.0
3288,1640.0,5237.5,73.0,2021-04-05 16:00:00+02:00,992.0,347.0
3289,1315.0,5073.5,73.0,2021-04-05 17:00:00+02:00,1047.0,347.0
3290,975.0,5163.5,38.0,2021-04-05 18:00:00+02:00,1117.0,347.0
3291,750.0,5560.5,68.0,2021-04-05 19:00:00+02:00,1437.0,347.0
3292,660.0,6176.5,514.0,2021-04-05 20:00:00+02:00,1422.0,357.0
